date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id
2018-05-09,24.0,32.2,28.1,76.0,0.0,8.7,6.0,40.0,3.0,NE,96939
2018-05-10,25.0,32.2,28.7,75.0,,9.4,4.0,100.0,2.0,E,96939
2018-05-11,24.0,32.0,28.1,77.0,,9.7,4.0,30.0,2.0,E,96939
2018-05-12,25.0,32.3,28.4,71.0,0.0,8.6,4.0,50.0,2.0,E,96939
2018-05-13,24.0,32.8,28.6,72.0,0.0,7.6,4.0,80.0,2.0,E,96939
2018-05-14,25.0,32.6,28.3,75.0,,9.3,5.0,60.0,3.0,E,96939
2018-05-15,26.0,32.6,29.1,78.0,0.0,9.1,7.0,70.0,2.0,E,96939
2018-05-16,26.0,32.0,28.3,79.0,6.9,6.1,6.0,110.0,2.0,E,96939
2018-05-17,23.0,32.0,28.6,80.0,2.7,4.5,4.0,100.0,2.0,S,96939
2018-05-18,25.0,31.9,28.2,75.0,0.0,3.6,5.0,120.0,2.0,S,96939
2018-05-19,24.0,32.4,28.0,72.0,0.0,8.2,5.0,70.0,2.0,S,96939
2018-05-20,25.0,31.6,28.0,76.0,,7.9,4.0,50.0,2.0,E,96939
2018-05-21,25.0,32.0,28.4,78.0,,2.1,8.0,110.0,3.0,E,96939
2018-05-22,26.0,32.2,28.6,80.0,0.0,9.0,7.0,80.0,3.0,SE,96939
2018-05-23,26.0,,29.0,77.0,,6.1,7.0,70.0,3.0,E,96939
2018-05-24,25.0,32.6,28.7,77.0,0.0,8.7,6.0,110.0,3.0,S,96939
2018-05-25,25.0,32.2,28.3,79.0,2.0,7.0,5.0,70.0,2.0,S,96939
2018-05-26,26.0,32.2,28.8,76.0,,9.0,6.0,70.0,3.0,S,96939
2018-05-27,25.0,33.2,28.8,69.0,0.0,9.0,4.0,60.0,2.0,S,96939
2018-05-28,25.0,32.6,27.7,73.0,,2.1,5.0,30.0,2.0,N,96939
2018-05-29,24.0,31.8,28.2,70.0,0.0,6.5,5.0,70.0,2.0,S,96939
2018-05-30,24.0,32.0,27.7,72.0,,9.6,5.0,20.0,2.0,S,96939
2018-05-31,24.0,31.6,27.5,75.0,,8.8,4.0,90.0,2.0,S,96939
2018-06-01,24.0,31.0,27.3,68.0,0.0,8.4,5.0,50.0,2.0,E,96939
2018-06-02,25.0,31.0,27.5,70.0,0.0,9.5,7.0,30.0,2.0,S,96939
2018-06-03,25.0,31.2,27.6,76.0,0.0,9.2,6.0,60.0,3.0,E,96939
2018-06-04,25.0,31.8,28.2,77.0,,9.2,6.0,50.0,2.0,E,96939
2018-06-05,25.0,32.1,28.3,77.0,,9.2,7.0,80.0,3.0,E,96939
2018-06-06,25.0,31.8,27.8,80.0,0.0,9.0,6.0,50.0,2.0,S,96939
2018-06-07,25.0,31.5,28.1,78.0,,7.1,5.0,60.0,3.0,NE,96939
2018-06-08,25.0,32.0,28.1,78.0,,9.4,4.0,70.0,2.0,E,96939
2018-06-09,24.0,32.6,28.3,72.0,0.0,8.3,5.0,30.0,2.0,S,96939
2018-06-10,24.0,32.3,27.4,77.0,,7.8,4.0,50.0,2.0,S,96939
2018-06-11,25.0,33.0,28.6,74.0,0.0,7.5,6.0,90.0,3.0,S,96939
2018-06-12,25.0,32.4,28.8,70.0,0.0,5.0,4.0,60.0,2.0,S,96939
2018-06-13,25.0,32.0,28.4,67.0,0.0,8.1,5.0,40.0,3.0,S,96939
2018-06-14,24.0,32.0,28.0,67.0,,7.5,6.0,60.0,3.0,E,96939
2018-06-15,23.0,31.4,27.2,72.0,,9.6,5.0,100.0,2.0,E,96939
2018-06-16,23.0,31.4,27.2,73.0,0.0,9.1,7.0,70.0,3.0,E,96939
2018-06-17,24.0,31.6,27.5,76.0,,8.2,7.0,90.0,4.0,E,96939
2018-06-18,24.0,32.0,27.7,73.0,0.0,8.0,7.0,90.0,3.0,E,96939
2018-06-19,25.0,32.8,28.2,72.0,,9.5,6.0,170.0,3.0,S,96939
2018-06-20,25.0,31.6,27.4,74.0,,9.2,6.0,80.0,3.0,E,96939
2018-06-21,24.0,32.2,27.3,82.0,4.6,5.3,6.0,150.0,3.0,S,96939
2018-06-22,24.0,31.8,27.6,79.0,0.0,2.8,5.0,70.0,2.0,S,96939
2018-06-23,25.0,31.0,27.3,78.0,0.0,4.5,5.0,110.0,2.0,S,96939
2018-06-24,24.0,31.6,27.5,78.0,,8.2,6.0,60.0,3.0,S,96939
2018-06-25,25.0,31.0,26.8,78.0,,7.1,4.0,350.0,2.0,SW,96939
2018-06-26,24.0,32.2,27.4,73.0,1.0,2.0,4.0,40.0,2.0,S,96939
2018-06-27,24.0,32.6,28.0,66.0,0.0,3.0,6.0,170.0,3.0,S,96939
2018-06-28,24.0,31.8,27.7,66.0,0.0,9.5,4.0,40.0,2.0,S,96939
2018-06-29,24.0,32.0,28.1,63.0,,9.0,5.0,200.0,2.0,S,96939
2018-06-30,24.0,32.4,27.9,67.0,,9.0,5.0,180.0,2.0,S,96939
2018-07-01,23.0,31.6,27.0,71.0,0.0,9.0,6.0,60.0,3.0,E,96939
2018-07-02,23.0,31.2,26.4,76.0,0.0,8.5,5.0,60.0,2.0,S,96939
2018-07-03,24.0,32.0,27.2,68.0,0.0,8.5,5.0,40.0,2.0,S,96939
2018-07-04,24.0,33.0,28.3,68.0,,5.5,5.0,70.0,2.0,S,96939
2018-07-05,25.0,31.4,27.4,61.0,,7.8,5.0,190.0,3.0,S,96939
2018-07-06,22.0,31.2,26.5,64.0,0.0,9.5,5.0,90.0,3.0,S,96939
2018-07-07,24.0,31.6,27.5,63.0,0.0,8.8,5.0,80.0,2.0,S,96939
2018-07-08,24.0,31.6,27.3,70.0,0.0,9.4,6.0,80.0,3.0,S,96939
2018-07-09,24.0,31.2,27.3,67.0,,9.1,7.0,160.0,3.0,S,96939
2018-07-10,23.0,32.0,27.6,68.0,,9.5,5.0,110.0,3.0,S,96939
2018-07-11,24.0,32.6,27.2,64.0,0.0,9.0,6.0,200.0,3.0,S,96939
2018-07-12,23.0,31.2,26.7,71.0,7.0,6.6,5.0,50.0,2.0,SW,96939
2018-07-13,23.0,31.8,26.8,68.0,,9.3,6.0,40.0,3.0,S,96939
2018-07-14,23.0,30.6,26.9,67.0,0.0,8.2,6.0,140.0,3.0,S,96939
2018-07-15,24.0,32.4,27.3,61.0,,8.8,5.0,170.0,3.0,S,96939
2018-07-16,22.0,31.0,26.6,66.0,0.0,7.0,6.0,70.0,3.0,NE,96939
2018-07-17,23.0,31.0,26.4,75.0,1.2,8.5,5.0,80.0,3.0,E,96939
2018-07-18,23.0,31.8,26.9,75.0,0.0,8.9,6.0,50.0,3.0,S,96939
2018-07-19,23.0,31.0,27.0,75.0,,9.1,5.0,80.0,3.0,S,96939
2018-07-20,23.0,31.0,26.9,75.0,,9.2,6.0,60.0,3.0,E,96939
2018-07-21,24.0,32.4,27.5,71.0,,9.0,5.0,150.0,2.0,S,96939
2018-07-22,25.0,33.0,28.3,68.0,0.0,9.0,6.0,10.0,2.0,S,96939
2018-07-23,24.0,31.8,27.8,76.0,,9.5,6.0,50.0,3.0,S,96939
2018-07-24,23.0,31.8,26.8,75.0,,9.0,5.0,100.0,3.0,E,96939
2018-07-25,22.0,32.0,26.6,73.0,,9.0,6.0,30.0,3.0,SW,96939
2018-07-26,22.0,31.2,26.1,72.0,0.0,9.5,7.0,30.0,3.0,SW,96939
2018-07-27,23.0,31.4,26.9,68.0,,9.6,7.0,50.0,3.0,S,96939
2018-07-28,24.0,32.5,27.4,65.0,0.0,9.5,6.0,40.0,3.0,S,96939
2018-07-29,23.0,31.8,27.3,64.0,,9.4,4.0,50.0,2.0,S,96939
2018-07-30,24.0,31.0,27.2,70.0,,9.0,6.0,50.0,3.0,NE,96939
2018-07-31,23.0,31.2,27.1,75.0,0.0,9.0,6.0,50.0,3.0,NE,96939
2018-08-01,24.0,32.6,27.5,70.0,,8.1,5.0,180.0,2.0,S,96939
2018-08-02,23.0,33.4,27.6,53.0,,8.5,7.0,170.0,3.0,S,96939
2018-08-03,23.0,31.2,26.6,53.0,0.0,9.7,9.0,200.0,4.0,S,96939
2018-08-04,22.0,31.0,26.5,57.0,,9.9,6.0,150.0,3.0,S,96939
2018-08-05,23.0,32.0,26.8,57.0,0.0,9.0,6.0,210.0,4.0,S,96939
2018-08-06,23.0,31.8,26.7,53.0,0.0,8.1,5.0,180.0,3.0,S,96939
2018-08-07,22.0,31.7,26.5,66.0,,8.5,5.0,10.0,2.0,S,96939
2018-08-08,24.0,30.4,26.8,74.0,,9.4,5.0,30.0,3.0,E,96939
2018-08-09,24.0,32.2,27.4,76.0,,5.9,6.0,50.0,3.0,E,96939
2018-08-10,24.0,31.8,27.6,71.0,,8.5,7.0,70.0,3.0,SW,96939
2018-08-11,24.0,31.8,27.8,65.0,0.0,9.5,6.0,60.0,3.0,S,96939
2018-08-12,24.0,31.6,27.4,66.0,,9.3,5.0,40.0,3.0,S,96939
2018-08-13,24.0,31.6,27.6,68.0,,9.3,7.0,50.0,3.0,E,96939
2018-08-14,23.0,31.2,26.9,75.0,,9.0,6.0,60.0,3.0,E,96939
2018-08-15,25.0,31.6,27.4,65.0,0.0,9.2,6.0,30.0,3.0,S,96939
2018-08-16,23.0,31.4,27.1,54.0,0.0,8.5,6.0,70.0,3.0,S,96939
2018-08-17,22.0,32.6,26.5,57.0,,9.0,7.0,40.0,3.0,S,96939
2018-08-18,23.0,30.8,26.5,63.0,,9.8,6.0,50.0,3.0,NE,96939
2018-08-19,23.0,30.8,26.9,70.0,,9.7,6.0,30.0,3.0,E,96939
2018-08-20,23.0,31.5,27.0,75.0,0.0,9.5,6.0,30.0,3.0,S,96939
2018-08-21,24.0,31.0,27.4,73.0,,9.0,6.0,70.0,3.0,S,96939
2018-08-22,24.0,31.6,27.1,66.0,0.0,9.4,8.0,70.0,3.0,S,96939
2018-08-23,24.0,31.6,27.5,66.0,,9.2,7.0,40.0,3.0,S,96939
2018-08-24,23.0,30.9,27.0,70.0,,9.8,8.0,30.0,3.0,S,96939
2018-08-25,23.0,31.2,27.0,58.0,,9.0,5.0,70.0,3.0,NE,96939
2018-08-26,23.0,31.2,27.0,69.0,0.0,9.5,7.0,50.0,3.0,E,96939
2018-08-27,24.0,30.8,27.3,69.0,0.0,9.4,6.0,70.0,3.0,E,96939
2018-08-28,25.0,31.2,27.8,78.0,,9.2,7.0,50.0,3.0,E,96939
2018-08-29,25.0,32.8,27.9,70.0,,9.0,6.0,30.0,3.0,S,96939
2018-08-30,24.0,31.6,27.4,70.0,0.0,7.0,7.0,40.0,3.0,S,96939
2018-08-31,25.0,31.4,28.1,70.0,,8.0,7.0,40.0,3.0,NE,96939
2018-09-01,25.0,31.4,27.9,68.0,0.0,9.3,6.0,30.0,3.0,W,96939
2018-09-02,25.0,31.3,28.1,68.0,,9.1,5.0,80.0,3.0,S,96939
2018-09-03,25.0,33.2,28.1,60.0,,6.2,6.0,170.0,4.0,SW,96939
2018-09-04,23.0,33.4,27.6,62.0,0.0,9.6,7.0,220.0,4.0,S,96939
2018-09-05,25.0,32.8,28.4,63.0,,8.0,6.0,170.0,3.0,S,96939
2018-09-06,25.0,33.6,28.7,60.0,0.0,5.5,7.0,50.0,4.0,NE,96939
2018-09-07,25.0,32.6,28.3,69.0,0.8,8.6,5.0,50.0,3.0,S,96939
2018-09-08,24.0,31.8,28.0,71.0,,7.1,6.0,60.0,3.0,E,96939
2018-09-09,23.0,33.2,28.9,63.0,0.0,9.2,7.0,50.0,4.0,E,96939
2018-09-10,23.0,32.2,28.4,66.0,,9.0,7.0,60.0,4.0,E,96939
2018-09-11,23.0,31.8,28.3,62.0,0.0,9.9,6.0,50.0,3.0,S,96939
2018-09-12,25.0,33.6,28.9,56.0,0.0,9.5,6.0,180.0,3.0,S,96939
2018-09-13,23.0,32.6,27.6,62.0,,9.2,7.0,50.0,4.0,S,96939
2018-09-14,23.0,32.2,27.5,62.0,0.0,9.0,6.0,60.0,3.0,S,96939
2018-09-15,23.0,31.8,27.3,61.0,,5.4,7.0,50.0,3.0,NE,96939
2018-09-16,23.0,31.8,28.0,65.0,,9.0,8.0,50.0,3.0,E,96939
2018-09-17,23.0,31.6,27.8,69.0,0.0,8.9,6.0,70.0,3.0,E,96939
2018-09-18,24.0,32.0,28.2,69.0,,8.6,6.0,70.0,4.0,NE,96939
2018-09-19,25.0,32.0,28.4,68.0,,5.5,7.0,40.0,2.0,N,96939
2018-09-20,26.0,31.0,28.2,75.0,,2.1,6.0,90.0,2.0,NE,96939
2018-09-21,27.0,33.6,29.0,70.0,,0.7,6.0,40.0,2.0,E,96939
2018-09-22,25.0,31.7,28.7,65.0,0.0,7.6,7.0,30.0,3.0,NE,96939
2018-09-23,24.0,33.0,28.7,66.0,,9.0,6.0,40.0,3.0,S,96939
2018-09-24,24.0,32.0,28.0,71.0,0.0,9.5,6.0,30.0,3.0,S,96939
2018-09-25,23.0,33.3,28.8,66.0,0.0,9.4,6.0,30.0,3.0,NE,96939
2018-09-26,25.0,31.6,28.4,67.0,0.0,9.2,6.0,40.0,3.0,E,96939
2018-09-27,24.0,31.4,27.8,67.0,,8.9,7.0,40.0,3.0,NE,96939
2018-09-28,23.0,32.4,27.9,63.0,0.0,9.0,6.0,10.0,3.0,NE,96939
2018-09-29,24.0,32.4,28.5,68.0,,9.8,7.0,70.0,3.0,E,96939
2018-09-30,23.0,31.6,28.6,69.0,,8.0,7.0,30.0,4.0,NE,96939
2018-10-01,25.0,31.8,28.5,70.0,0.0,9.6,7.0,20.0,3.0,E,96939
2018-10-02,25.0,32.0,28.7,70.0,,8.5,7.0,50.0,4.0,NE,96939
2018-10-03,25.0,31.6,28.6,73.0,,8.6,8.0,50.0,4.0,E,96939
2018-10-04,25.0,32.4,28.3,69.0,0.0,8.0,8.0,70.0,4.0,E,96939
2018-10-05,25.0,31.6,28.5,70.0,,7.8,7.0,60.0,4.0,SE,96939
2018-10-06,25.0,31.8,28.1,72.0,0.0,8.7,8.0,60.0,4.0,E,96939
2018-10-07,23.0,31.8,28.3,71.0,,8.2,5.0,70.0,2.0,E,96939
2018-10-08,22.0,31.8,28.4,68.0,,8.8,8.0,50.0,3.0,E,96939
2018-10-09,24.0,32.6,28.7,65.0,0.0,9.0,6.0,50.0,3.0,NE,96939
2018-10-10,24.0,32.2,29.5,62.0,,6.6,6.0,30.0,3.0,E,96939
2018-10-11,24.0,32.6,28.8,64.0,0.0,8.8,6.0,70.0,3.0,E,96939
2018-10-12,24.0,31.8,28.1,69.0,,8.5,6.0,30.0,2.0,N,96939
2018-10-13,26.0,33.4,29.7,65.0,,7.5,6.0,120.0,3.0,SW,96939
2018-10-14,26.0,32.4,29.2,64.0,,6.5,7.0,30.0,3.0,SW,96939
2018-10-15,25.0,33.0,29.6,64.0,0.0,6.9,8.0,30.0,4.0,S,96939
2018-10-16,26.0,33.0,29.5,65.0,,6.3,5.0,40.0,3.0,SW,96939
2018-10-17,26.0,34.2,30.2,62.0,,7.9,6.0,350.0,3.0,S,96939
2018-10-18,27.0,34.2,29.6,66.0,,9.6,7.0,160.0,4.0,S,96939
2018-10-19,26.0,33.0,29.6,60.0,0.0,8.5,7.0,200.0,4.0,S,96939
2018-10-20,26.0,33.8,29.8,60.0,,8.1,6.0,40.0,3.0,S,96939
2018-10-21,26.0,32.8,29.0,68.0,,7.0,6.0,70.0,3.0,NE,96939
2018-10-22,25.0,33.4,29.4,65.0,0.0,5.7,7.0,30.0,3.0,S,96939
2018-10-23,26.0,33.8,29.8,75.0,,9.4,6.0,350.0,3.0,S,96939
2018-10-24,26.0,33.0,29.8,69.0,,7.5,7.0,10.0,3.0,S,96939
2018-10-25,27.0,32.4,29.7,67.0,,7.0,7.0,40.0,3.0,S,96939
2018-10-26,26.0,34.0,30.1,61.0,0.0,8.7,7.0,60.0,4.0,S,96939
2018-10-27,26.0,33.6,29.9,66.0,,10.0,6.0,50.0,3.0,NE,96939
2018-10-28,27.0,34.2,29.8,65.0,,9.5,7.0,70.0,3.0,N,96939
2018-10-29,25.0,30.6,27.8,73.0,6.6,9.0,4.0,100.0,2.0,S,96939
2018-10-30,26.0,33.6,29.0,67.0,0.0,1.1,7.0,40.0,3.0,S,96939
2018-10-31,25.0,33.8,29.2,62.0,0.0,9.0,7.0,80.0,4.0,S,96939
2018-11-01,26.0,32.6,29.8,66.0,,9.8,7.0,60.0,4.0,E,96939
2018-11-02,25.0,33.2,29.4,69.0,,9.8,8.0,60.0,3.0,NE,96939
2018-11-03,27.0,33.6,29.9,72.0,,3.5,8.0,20.0,3.0,S,96939
2018-11-04,27.0,33.2,30.3,65.0,,9.0,7.0,20.0,2.0,N,96939
2018-11-05,27.0,33.4,30.2,65.0,0.0,9.9,7.0,30.0,3.0,NE,96939
2018-11-06,27.0,33.4,29.2,75.0,,9.5,8.0,170.0,2.0,S,96939
2018-11-07,25.0,32.4,28.9,77.0,12.0,7.4,5.0,50.0,2.0,N,96939
2018-11-08,26.0,32.0,28.3,81.0,0.9,3.0,10.0,50.0,2.0,N,96939
2018-11-09,25.0,31.4,28.7,77.0,3.1,4.3,4.0,20.0,1.0,N,96939
2018-11-10,25.0,32.2,29.2,72.0,0.7,4.1,6.0,40.0,2.0,SW,96939
2018-11-11,26.0,32.8,29.5,70.0,0.0,9.2,6.0,40.0,2.0,N,96939
2018-11-12,26.0,33.0,29.4,73.0,,9.1,5.0,10.0,2.0,N,96939
2018-11-13,26.0,32.2,28.9,74.0,0.0,3.0,6.0,350.0,2.0,N,96939
2018-11-14,26.0,33.2,29.8,71.0,3.0,6.0,5.0,340.0,2.0,SW,96939
2018-11-15,27.0,35.4,30.4,71.0,0.0,8.7,6.0,170.0,3.0,S,96939
2018-11-16,27.0,34.4,29.6,66.0,2.0,8.2,6.0,30.0,3.0,S,96939
2018-11-17,27.0,34.2,30.6,63.0,0.0,7.5,6.0,350.0,2.0,N,96939
2018-11-18,26.0,33.2,29.6,75.0,,6.4,6.0,30.0,2.0,N,96939
2018-11-19,26.0,33.6,30.0,69.0,0.0,7.6,6.0,350.0,3.0,N,96939
2018-11-20,26.0,33.6,30.2,68.0,,9.5,8.0,300.0,3.0,N,96939
2018-11-21,24.0,33.0,29.0,73.0,11.6,9.9,14.0,240.0,3.0,NW,96939
2018-11-22,24.0,34.4,29.1,73.0,32.6,10.0,5.0,200.0,2.0,N,96939
2018-11-23,25.0,34.0,29.4,68.0,0.2,8.5,6.0,40.0,3.0,S,96939
2018-11-24,26.0,32.2,28.5,71.0,,10.0,5.0,10.0,2.0,N,96939
2018-11-25,26.0,32.6,28.6,74.0,0.0,1.7,6.0,350.0,2.0,S,96939
2018-11-26,24.0,29.8,26.6,87.0,23.3,6.5,3.0,90.0,1.0,N,96939
2018-11-27,24.0,31.3,28.5,75.0,,0.2,5.0,60.0,2.0,NE,96939
2018-11-28,26.0,31.2,28.4,75.0,0.0,9.5,4.0,30.0,2.0,SW,96939
2018-11-29,26.0,32.2,28.3,79.0,,0.5,6.0,190.0,3.0,SW,96939
2018-11-30,25.0,31.6,26.9,84.0,1.3,7.5,6.0,260.0,1.0,S,96939
2018-12-01,26.0,32.3,28.7,77.0,,0.3,5.0,360.0,2.0,S,96939
2018-12-02,25.0,31.6,28.9,72.0,,2.1,5.0,170.0,2.0,E,96939
2018-12-03,24.0,30.4,27.4,84.0,20.9,5.5,4.0,40.0,1.0,N,96939
2018-12-04,25.0,31.2,28.6,78.0,6.0,1.4,5.0,50.0,2.0,NE,96939
2018-12-05,24.0,31.2,27.0,90.0,30.0,9.2,7.0,350.0,1.0,N,96939
2018-12-06,24.0,31.6,28.4,78.0,6.0,4.6,5.0,360.0,2.0,SW,96939
2018-12-07,25.0,32.6,29.2,76.0,,9.0,5.0,340.0,2.0,N,96939
2018-12-08,27.0,33.0,28.9,80.0,,8.5,4.0,10.0,2.0,SW,96939
2018-12-09,25.0,32.2,28.8,76.0,0.0,4.0,5.0,20.0,2.0,N,96939
2018-12-10,24.0,31.6,28.2,88.0,18.8,6.7,4.0,50.0,1.0,N,96939
2018-12-11,25.0,32.6,27.4,86.0,,3.4,5.0,90.0,2.0,N,96939
2018-12-12,24.0,32.0,29.0,80.0,16.4,4.1,4.0,70.0,2.0,N,96939
2018-12-13,25.0,30.0,26.7,88.0,2.2,6.5,3.0,360.0,1.0,N,96939
2018-12-14,25.0,31.2,27.4,87.0,1.2,0.0,5.0,30.0,2.0,W,96939
2018-12-15,24.0,32.6,28.9,76.0,,2.1,8.0,170.0,3.0,N,96939
2018-12-16,23.0,32.0,28.2,84.0,5.2,8.3,4.0,210.0,2.0,SW,96939
2018-12-17,25.0,33.6,29.2,75.0,,0.7,6.0,210.0,2.0,S,96939
2018-12-18,25.0,33.2,29.0,73.0,0.0,7.5,4.0,210.0,2.0,S,96939
2018-12-19,25.0,32.4,28.5,72.0,1.4,8.8,4.0,360.0,2.0,C,96939
2018-12-20,25.0,31.4,27.8,81.0,,9.0,6.0,290.0,2.0,C,96939
2018-12-21,25.0,30.8,27.4,82.0,,4.0,4.0,310.0,2.0,NW,96939
2018-12-22,26.0,32.8,28.5,78.0,,1.1,8.0,300.0,3.0,W,96939
2018-12-23,26.0,32.8,27.1,82.0,,4.5,8.0,220.0,3.0,W,96939
2018-12-24,23.0,,26.4,87.0,17.3,0.1,5.0,260.0,2.0,SW,96939
2018-12-25,23.0,30.6,26.3,87.0,7.5,1.5,4.0,340.0,1.0,SW,96939
2018-12-26,24.0,29.6,26.7,86.0,1.8,0.4,4.0,230.0,2.0,SW,96939
2018-12-27,24.0,32.6,28.4,75.0,1.2,0.0,7.0,350.0,4.0,SW,96939
2018-12-28,24.0,31.6,28.0,72.0,5.0,9.4,6.0,250.0,3.0,SW,96939
2018-12-29,25.0,32.8,28.8,72.0,,3.1,7.0,260.0,4.0,NW,96939
2018-12-30,26.0,32.4,27.9,78.0,,5.3,7.0,250.0,2.0,W,96939
2018-12-31,25.0,31.0,27.9,79.0,4.2,4.1,8.0,280.0,4.0,W,96939
2019-01-01,24.8,29.8,26.6,85.0,2.8,2.9,8.0,290.0,4.0,W,96939
2019-01-02,25.0,30.4,27.5,82.0,,1.0,9.0,240.0,3.0,W,96939
2019-01-03,25.0,28.8,26.0,87.0,,0.8,5.0,210.0,1.0,C,96939
2019-01-04,24.6,30.2,26.6,87.0,3.0,0.0,5.0,300.0,1.0,C,96939
2019-01-05,24.4,32.2,28.4,80.0,0.3,5.1,5.0,290.0,2.0,C,96939
2019-01-06,25.3,32.0,28.7,80.0,,8.8,5.0,330.0,2.0,C,96939
2019-01-07,24.0,31.4,27.2,85.0,12.9,9.5,9.0,240.0,2.0,C,96939
2019-01-08,24.5,32.4,28.4,79.0,,7.0,5.0,60.0,2.0,C,96939
2019-01-09,23.4,31.4,27.9,84.0,27.0,9.8,5.0,330.0,2.0,SW,96939
2019-01-10,25.8,32.1,27.9,84.0,,9.3,4.0,30.0,1.0,C,96939
2019-01-11,24.6,31.8,28.3,81.0,,3.8,4.0,340.0,2.0,C,96939
2019-01-12,,32.0,27.7,79.0,1.5,9.0,6.0,350.0,2.0,SW,96939
2019-01-13,24.8,31.6,28.4,84.0,11.9,8.0,4.0,90.0,2.0,C,96939
2019-01-14,24.8,31.6,27.6,85.0,0.5,8.3,6.0,280.0,3.0,W,96939
2019-01-15,25.0,32.2,28.5,81.0,,8.0,6.0,210.0,3.0,W,96939
2019-01-16,25.8,29.8,27.5,84.0,,3.4,8.0,290.0,4.0,W,96939
2019-01-17,,30.6,27.7,81.0,,0.0,8.0,230.0,3.0,C,96939
2019-01-18,24.0,31.2,27.3,85.0,23.6,0.4,7.0,300.0,2.0,NW,96939
2019-01-19,24.6,31.0,27.8,85.0,0.0,7.4,6.0,320.0,2.0,C,96939
2019-01-20,25.8,31.6,27.5,88.0,,2.0,5.0,270.0,3.0,W,96939
2019-01-21,25.6,32.0,27.4,85.0,8.2,3.0,7.0,240.0,3.0,W,96939
2019-01-22,23.6,29.4,26.3,90.0,44.0,6.5,13.0,290.0,6.0,W,96939
2019-01-23,25.0,29.6,26.1,88.0,2.6,0.0,13.0,310.0,4.0,W,96939
2019-01-24,24.2,31.0,27.3,84.0,5.6,0.4,14.0,280.0,5.0,W,96939
2019-01-25,24.8,29.4,26.5,88.0,7.7,5.7,10.0,270.0,5.0,W,96939
2019-01-26,25.0,29.2,26.4,90.0,,1.1,10.0,290.0,4.0,W,96939
2019-01-27,24.6,27.8,25.1,96.0,12.2,1.5,11.0,270.0,3.0,W,96939
2019-01-28,24.0,26.6,25.0,96.0,72.5,0.1,10.0,310.0,2.0,C,96939
2019-01-29,24.0,28.4,26.0,90.0,42.9,0.0,3.0,290.0,0.0,C,96939
2019-01-30,23.4,30.8,27.9,87.0,,0.0,7.0,330.0,2.0,W,96939
2019-01-31,24.2,31.3,27.0,84.0,,6.8,6.0,280.0,2.0,C,96939
2019-02-01,,31.2,27.1,87.0,6.4,5.0,5.0,270.0,2.0,W,96939
2019-02-02,24.8,31.2,27.3,86.0,,1.9,8.0,170.0,2.0,C,96939
2019-02-03,24.4,30.8,27.2,88.0,,7.0,5.0,50.0,2.0,C,96939
2019-02-04,24.6,31.4,27.0,86.0,,8.1,7.0,190.0,2.0,C,96939
2019-02-05,23.8,31.1,26.4,88.0,1.9,6.6,9.0,280.0,3.0,W,96939
2019-02-06,24.6,30.6,27.2,84.0,6.5,4.5,8.0,290.0,3.0,W,96939
2019-02-07,23.0,31.4,27.5,88.0,37.0,4.2,6.0,350.0,2.0,NW,96939
2019-02-08,24.0,31.6,27.5,84.0,28.0,6.9,5.0,10.0,2.0,W,96939
2019-02-09,24.8,31.6,27.5,85.0,0.0,7.5,3.0,30.0,2.0,C,96939
2019-02-10,24.0,31.2,27.0,89.0,29.7,7.1,5.0,290.0,2.0,W,96939
2019-02-11,25.4,30.8,27.5,86.0,,7.4,5.0,40.0,2.0,W,96939
2019-02-12,24.8,28.0,25.9,92.0,13.5,2.8,3.0,280.0,1.0,C,96939
2019-02-13,24.0,30.8,27.6,84.0,0.5,0.0,6.0,30.0,2.0,C,96939
2019-02-14,25.2,31.2,28.2,82.0,,9.6,8.0,30.0,2.0,C,96939
2019-02-15,23.8,30.4,26.6,90.0,9.5,6.3,5.0,30.0,1.0,SW,96939
2019-02-16,24.0,31.2,28.0,81.0,2.3,8.0,5.0,90.0,2.0,C,96939
2019-02-17,24.4,31.6,27.8,80.0,,9.9,4.0,50.0,1.0,C,96939
2019-02-18,24.6,31.2,27.8,81.0,0.4,8.2,6.0,220.0,2.0,C,96939
2019-02-19,24.8,30.8,27.4,88.0,,5.8,7.0,350.0,2.0,C,96939
2019-02-20,25.4,31.2,28.6,82.0,,5.4,4.0,70.0,1.0,C,96939
2019-02-21,25.6,31.2,28.3,83.0,0.0,5.0,5.0,50.0,2.0,C,96939
2019-02-22,24.8,31.6,28.0,82.0,0.0,6.0,5.0,30.0,2.0,C,96939
2019-02-23,25.0,31.2,26.8,86.0,,7.0,5.0,40.0,1.0,C,96939
2019-02-24,24.6,32.0,28.1,82.0,1.9,6.2,3.0,20.0,1.0,C,96939
2019-02-25,25.4,32.0,28.3,82.0,1.0,9.4,6.0,50.0,2.0,S,96939
2019-02-26,25.6,32.2,29.2,80.0,0.0,6.0,6.0,40.0,3.0,E,96939
2019-02-27,25.8,32.6,29.0,79.0,,7.8,6.0,30.0,3.0,NE,96939
2019-02-28,25.6,32.4,28.6,84.0,9.0,6.8,4.0,100.0,2.0,E,96939
2019-03-01,25.8,32.0,28.5,83.0,,7.0,5.0,50.0,2.0,C,96939
2019-03-02,24.4,31.7,27.2,86.0,17.0,6.0,4.0,300.0,2.0,SW,96939
